X [m],Y [m],Z [m],Liquid Pressure [Pa],Gas Pressure [Pa],Liquid Saturation,Gas Saturation,Liquid Density [kg/m^3],Gas Density [kg/m^3],X_g^l,X_l^l,X_g^g,X_l^g,Temperature [C],Liquid Energy [MJ/kmol],Gas Energy [MJ/kmol],Thermodynamic State,pH,Total DOM1 [M],Total O2(aq) [M],Total HCO3- [M],Total Fe+++ [M],Total Fe++ [M],Total Tracer2 [M],Total Tracer3 [M],Total CH4(aq) [M],Total Acetate- [M],Total CH3OH [M],Total SO4-- [M],Total HS- [M],Free DOM1 [M],Free O2(aq) [M],Free HCO3- [M],Free Fe+++ [M],Free Fe++ [M],Free Tracer2 [M],Free Tracer3 [M],Free CH4(aq) [M],Free Acetate- [M],Free CH3OH [M],Free SO4-- [M],Free HS- [M],Gamma H2O,CO2(aq) [M],Fe(OH)3 VF [m^3 mnrl/m^3 bulk],Fe(OH)2 VF [m^3 mnrl/m^3 bulk],Rock(s) VF [m^3 mnrl/m^3 bulk],Fe(OH)3 Rate [mol/m^3/sec],Fe(OH)2 Rate [mol/m^3/sec],Rock(s) Rate [mol/m^3/sec],Material ID,Time Index,Time [d]
0.875,0.125,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.125,0.375,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.375,0.375,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.625,0.375,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.875,0.375,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.125,0.625,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.375,0.625,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.625,0.625,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.875,0.625,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.125,0.875,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.375,0.875,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.625,0.875,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.875,0.875,0.375,191880.0,200119.0,0.7717901,0.2282099,999.9772,2.474238,3.096173e-05,0.999969,0.9946568,0.005343206,8.0,0.6037994,6.059804,3.0,4.699395,1.000258e-15,9.999772e-26,0.03131767,4.935839e-09,8003.255,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.000258e-15,9.999772e-26,2.970924e-05,3.609154e-09,8003.225,1e-15,0.0008740899,9.999998e-16,1.000032e-15,1e-15,1e-15,1e-15,1.0,0.001312794,2.960974e-05,0.7199656,0.5,1.244884e-10,-7.502157e-06,0.0,1.0,2,2.0
0.125,0.125,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.375,0.125,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.625,0.125,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.875,0.125,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.125,0.375,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.375,0.375,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.625,0.375,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.875,0.375,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.125,0.625,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.375,0.625,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.625,0.625,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.875,0.625,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.125,0.875,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.375,0.875,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.625,0.875,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.875,0.875,0.625,192329.2,200087.7,0.7900883,0.2099117,999.9772,2.47385,3.095686e-05,0.999969,0.994656,0.005344042,8.0,0.6037994,6.059835,3.0,4.698338,1.000181e-15,9.999772e-26,0.03131767,5.005076e-09,8003.255,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.000181e-15,9.999772e-26,2.977546e-05,3.660024e-09,8003.225,1e-15,0.0008741186,9.999998e-16,1.000023e-15,1e-15,1e-15,1e-15,1.0,0.001318925,3.349074e-05,0.7199656,0.5,6.720157e-07,-7.514284e-06,0.0,1.0,2,2.0
0.125,0.125,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.375,0.125,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.625,0.125,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.875,0.125,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.125,0.375,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.375,0.375,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.625,0.375,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.875,0.375,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.125,0.625,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.375,0.625,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.625,0.625,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.875,0.625,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.125,0.875,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
0.375,0.875,0.875,193264.7,200038.1,0.8279512,0.1720488,999.9772,2.473235,3.094914e-05,0.9999691,0.9946546,0.005345368,8.0,0.6037994,6.059884,3.0,4.696882,1.000071e-15,1.627494e-10,0.03131767,2.721055e-07,8003.255,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.000071e-15,1.627494e-10,2.986682e-05,1.989989e-07,8003.225,1e-15,0.0008741596,9.999999e-16,1.000009e-15,1e-15,1e-15,1e-15,1.0,0.001327414,0.03161125,0.7199656,0.5,0.005318861,-7.530893e-06,0.0,1.0,2,2.0
